Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-22_23:20:54,55.0,51.0,55.0,49.0,47.0,55.0,43.0,39.0,35.9,35.9,2339,750,2800,2800,1915,2048,2800,2799,2800,14.1,0.5,1.5,100.0,2.0,3.4,0.0,3.4,1.9,7.2,4.4,0.7,2.3,
2026-04-22_23:20:56,55.0,51.0,56.0,50.0,47.0,56.0,44.0,39.0,35.9,35.9,2516,878,2800,2800,2800,2456,2800,2800,2800,14.2,2.0,0.5,100.0,2.9,2.9,0.0,3.4,1.5,7.3,4.3,0.8,2.3,
2026-04-22_23:20:59,55.0,51.0,56.0,51.0,48.0,56.0,43.0,39.0,35.9,35.9,2790,2797,2800,2761,2800,2763,2800,2800,2800,14.1,1.0,0.0,100.0,2.9,2.0,0.5,3.9,2.5,7.2,4.4,0.7,2.3,
2026-04-22_23:21:01,55.0,51.0,56.0,50.0,47.0,56.0,42.0,39.0,35.9,35.9,2195,596,1323,2800,2800,2799,2800,1644,2800,14.4,1.5,1.0,100.0,2.4,4.4,0.5,4.3,1.5,7.3,4.4,0.7,2.3,
2026-04-22_23:21:03,55.0,51.0,55.0,49.0,48.0,54.0,44.0,39.0,35.9,35.9,1754,1225,2800,1329,2454,962,2800,1462,999,14.1,1.0,1.0,99.5,2.9,2.0,0.0,2.9,3.4,7.3,4.3,0.8,2.3,
2026-04-22_23:21:05,55.0,51.0,57.0,50.0,47.0,57.0,44.0,39.0,36.9,35.9,2267,2800,2800,2800,1096,839,2800,2202,2800,13.9,1.5,0.5,100.0,1.0,2.0,0.0,3.9,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:21:07,55.0,51.0,57.0,48.0,47.0,56.0,43.0,39.0,35.9,35.9,2546,1699,2800,2800,2724,2800,2800,1950,2800,14.2,0.0,3.4,100.0,4.4,2.4,0.0,1.5,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:21:09,55.0,51.0,56.0,48.0,47.0,56.0,44.0,39.0,35.9,35.9,2285,1026,2800,2800,2800,1039,2800,2219,2800,14.1,0.5,3.4,100.0,3.9,1.5,1.9,1.5,0.0,7.2,4.4,0.7,2.3,
2026-04-22_23:21:11,55.0,51.0,55.0,49.0,47.0,55.0,43.0,39.0,36.9,35.9,2058,1575,1102,2762,2046,2800,2800,2800,580,14.6,0.5,3.9,100.0,3.4,2.4,1.9,1.0,3.4,7.3,4.4,0.7,2.3,
2026-04-22_23:21:13,55.0,51.0,56.0,50.0,47.0,56.0,43.0,39.0,35.9,35.9,2553,932,2800,2777,2800,2800,2727,2787,2800,13.9,0.0,3.4,100.0,3.4,0.0,1.9,0.5,2.4,7.2,4.4,0.7,2.3,
