Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-22_23:10:39,54.0,49.0,55.0,48.0,45.0,55.0,41.0,39.0,35.9,35.9,2612,1486,2800,2800,2800,2614,2800,2800,2800,13.8,0.0,1.0,100.0,2.9,2.0,2.4,0.0,2.0,7.1,4.2,0.7,2.3,
2026-04-22_23:10:41,54.0,49.0,55.0,48.0,46.0,55.0,43.0,39.0,35.9,35.9,2235,1591,2800,2230,2800,1824,2800,2800,1038,14.6,1.0,3.4,99.5,1.0,4.9,0.5,4.3,2.4,7.2,4.2,0.7,2.3,
2026-04-22_23:10:43,54.0,49.0,56.0,48.0,46.0,56.0,43.0,39.0,35.9,35.9,2614,1317,2800,2800,2800,2800,2800,2800,2800,13.8,0.0,0.0,100.0,2.0,2.9,1.0,2.4,2.4,7.1,4.2,0.7,2.3,
2026-04-22_23:10:45,54.0,49.0,56.0,48.0,46.0,55.0,42.0,39.0,35.9,35.9,2550,2800,2800,2800,2800,2800,807,2800,2800,13.9,1.0,0.0,100.0,2.9,4.9,0.0,0.0,2.5,7.1,4.2,0.7,2.3,
2026-04-22_23:10:47,54.0,49.0,52.0,47.0,47.0,52.0,41.0,38.0,35.9,35.9,1644,1300,1144,1400,2800,1346,2800,1334,1033,14.1,0.5,0.0,100.0,2.0,3.9,0.5,3.4,2.5,7.2,4.3,0.7,2.3,
2026-04-22_23:10:49,54.0,49.0,55.0,48.0,46.0,55.0,42.0,38.0,35.9,35.9,2634,1750,2800,2800,2800,2527,2800,2800,2800,14.1,1.0,0.5,100.0,3.4,1.5,1.9,1.9,2.9,7.1,4.2,0.7,2.3,
2026-04-22_23:10:51,54.0,49.0,55.0,47.0,45.0,56.0,42.0,38.0,35.9,35.9,2264,792,2800,2800,2800,2800,519,2802,2800,14.3,0.5,0.5,100.0,2.9,3.4,3.4,2.0,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:10:53,55.0,49.0,54.0,46.0,46.0,54.0,42.0,39.0,35.9,35.9,2515,2146,2800,2800,1376,2754,2800,2643,2800,14.0,2.9,0.5,100.0,2.0,2.4,1.5,2.4,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:10:55,54.0,49.0,52.0,47.0,45.0,52.0,43.0,38.0,35.9,35.9,1708,1497,2800,1488,1782,1446,1123,2800,733,14.0,3.4,1.0,100.0,1.5,2.4,1.5,1.9,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:10:57,54.0,49.0,55.0,48.0,45.0,55.0,42.0,38.0,35.9,35.9,2681,1926,2800,2799,2800,2726,2800,2800,2800,14.0,2.9,0.0,100.0,2.4,2.0,1.0,2.4,1.0,7.1,4.3,0.7,2.3,
2026-04-22_23:10:59,54.0,49.0,55.0,47.0,45.0,55.0,42.0,39.0,35.9,35.9,2215,1278,2800,2799,2800,2800,1405,2800,1036,13.9,2.0,0.5,100.0,2.4,2.9,0.5,2.9,0.0,7.2,4.2,0.7,2.3,
2026-04-22_23:11:01,54.0,49.0,52.0,47.0,45.0,51.0,42.0,38.0,35.9,35.9,1704,1071,828,1433,2800,1337,2800,2015,1352,14.5,1.5,1.9,100.0,1.4,4.4,0.5,3.9,2.5,7.2,4.2,0.7,2.3,
2026-04-22_23:11:04,54.0,49.0,56.0,47.0,46.0,56.0,42.0,39.0,35.9,35.9,2626,1671,2800,2800,2800,2544,2800,2800,2800,14.1,2.4,0.5,100.0,0.0,2.4,1.4,3.4,2.9,7.1,4.2,0.7,2.3,
2026-04-22_23:11:06,54.0,49.0,56.0,48.0,46.0,56.0,42.0,38.0,35.9,35.9,2596,2178,2800,2800,2800,1793,2800,2800,2800,13.9,2.0,0.5,100.0,0.0,2.4,2.9,1.5,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:11:08,54.0,49.0,55.0,48.0,45.0,55.0,42.0,39.0,35.9,35.9,2235,1462,2800,2800,2800,2022,2800,2800,400,13.9,0.5,2.4,100.0,0.0,2.4,2.9,2.9,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:11:10,54.0,49.0,52.0,47.0,46.0,51.0,42.0,39.0,35.9,35.9,1792,940,2144,1400,2800,1399,1289,1562,2800,13.9,0.0,2.9,100.0,0.0,1.5,2.9,3.4,0.5,7.2,4.2,0.7,2.3,
2026-04-22_23:11:12,54.0,49.0,55.0,47.0,46.0,55.0,41.0,38.0,35.9,35.9,2653,1928,2800,2799,2800,2497,2800,2800,2800,14.6,2.9,2.9,100.0,0.5,2.4,2.9,1.0,3.9,7.2,4.3,0.7,2.3,
2026-04-22_23:11:14,54.0,49.0,55.0,47.0,46.0,55.0,42.0,38.0,35.9,35.9,2799,2800,2800,2800,2800,2799,2800,2800,2800,13.9,2.9,1.0,100.0,0.0,3.9,0.0,2.4,1.0,7.1,4.2,0.7,2.3,
2026-04-22_23:11:16,55.0,50.0,55.0,47.0,45.0,54.0,42.0,38.0,35.9,35.9,1802,1111,856,2799,1786,2789,2800,1538,735,14.2,0.5,1.0,100.0,0.5,3.9,0.5,4.4,2.9,7.2,4.2,0.7,2.3,
2026-04-22_23:11:18,54.0,49.0,56.0,48.0,46.0,54.0,42.0,38.0,35.9,35.9,2112,1400,2800,1489,2800,1399,2800,1412,2800,13.9,2.4,0.5,100.0,2.9,0.0,0.0,3.4,2.0,7.1,4.2,0.7,2.3,
2026-04-22_23:11:20,54.0,49.0,55.0,47.0,46.0,56.0,42.0,38.0,35.9,35.9,2595,1167,2800,2800,2800,2799,2800,2800,2800,14.2,2.9,0.0,100.0,0.0,2.4,1.0,4.4,2.9,7.2,4.2,0.8,2.3,
2026-04-22_23:11:22,54.0,49.0,54.0,48.0,47.0,54.0,42.0,39.0,36.9,35.9,2144,1687,2800,2800,576,2739,953,2800,2800,14.0,2.9,1.0,100.0,0.0,2.5,0.0,3.4,2.5,7.1,4.2,0.7,2.3,
2026-04-22_23:11:24,54.0,49.0,54.0,47.0,47.0,54.0,43.0,38.0,35.9,35.9,2071,749,1225,2799,1721,1663,2800,2809,2800,14.0,1.5,1.9,100.0,0.5,3.4,1.0,1.9,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:11:26,55.0,49.0,55.0,47.0,47.0,55.0,42.0,38.0,35.9,35.9,2332,1483,662,2800,2800,2512,2800,2800,2800,13.9,2.9,2.9,100.0,2.9,2.4,0.0,0.0,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:11:28,54.0,49.0,55.0,48.0,46.0,55.0,42.0,39.0,35.9,35.9,1994,1679,1250,2800,2800,2799,918,2800,904,14.0,3.4,1.0,99.5,1.0,2.5,1.0,3.4,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:11:30,54.0,50.0,55.0,48.0,46.0,54.0,42.0,38.0,35.9,35.9,2066,1600,2800,1700,2800,1600,2800,2242,991,14.2,2.0,0.0,100.0,0.0,3.4,1.5,4.3,2.5,7.2,4.3,0.7,2.3,
2026-04-22_23:11:32,55.0,49.0,56.0,48.0,46.0,56.0,42.0,38.0,35.9,35.9,2583,1182,2800,2800,2800,2682,2800,2800,2800,14.1,2.4,1.4,100.0,0.5,2.0,0.0,3.9,2.5,7.1,4.2,0.7,2.3,
2026-04-22_23:11:34,54.0,49.0,56.0,48.0,46.0,56.0,41.0,38.0,35.9,35.9,2315,927,2800,2800,2800,2713,884,2800,2800,13.9,2.4,1.0,100.0,0.0,2.4,0.0,3.4,2.0,7.1,4.2,0.7,2.3,
2026-04-22_23:11:37,55.0,49.0,55.0,48.0,46.0,55.0,41.0,38.0,35.9,35.9,2112,812,2800,2800,2800,2800,678,1406,2800,14.0,1.5,0.0,100.0,2.4,2.9,1.0,2.9,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:11:39,55.0,49.0,52.0,48.0,46.0,52.0,42.0,38.0,35.9,35.9,1673,1301,2800,1399,1504,1300,2800,1413,870,13.9,1.5,0.5,100.0,2.0,2.0,0.0,3.4,2.0,7.2,4.2,0.8,2.3,
2026-04-22_23:11:41,54.0,49.0,55.0,48.0,46.0,55.0,43.0,38.0,35.9,35.9,2646,1758,2800,2800,2800,2610,2800,2800,2800,14.2,2.5,1.5,100.0,1.0,2.5,1.5,3.9,0.5,7.1,4.3,0.7,2.3,
2026-04-22_23:11:43,55.0,50.0,54.0,48.0,45.0,54.0,42.0,38.0,34.9,34.9,2006,1383,1469,2800,986,1014,2800,2800,2800,13.9,3.4,3.5,100.0,2.5,0.5,0.0,0.0,1.5,7.1,4.2,0.8,2.3,
2026-04-22_23:11:45,54.0,50.0,55.0,47.0,45.0,56.0,42.0,38.0,35.9,35.9,2525,2800,1258,2609,2577,2555,2800,2799,2800,14.2,2.5,3.4,100.0,3.9,0.5,0.5,1.9,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:11:47,54.0,50.0,56.0,48.0,45.0,56.0,42.0,38.0,35.9,35.9,2670,1995,2800,2800,2565,2800,2800,2800,2800,13.8,0.5,2.0,100.0,1.5,2.0,0.0,1.9,2.9,7.1,4.2,0.7,2.3,
2026-04-22_23:11:49,54.0,50.0,56.0,48.0,47.0,56.0,41.0,38.0,35.9,35.9,2281,1186,2800,2800,2800,2479,582,2800,2800,14.3,3.9,4.9,100.0,1.0,2.4,1.0,1.0,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:11:51,54.0,49.0,54.0,47.0,45.0,55.0,42.0,39.0,35.9,36.9,1978,2800,503,2800,1336,2799,2096,2800,694,13.9,1.5,1.0,100.0,2.4,2.0,2.9,0.5,1.0,7.2,4.3,0.7,2.3,
2026-04-22_23:11:53,54.0,50.0,55.0,48.0,46.0,55.0,42.0,38.0,36.9,35.9,2549,1886,1707,2800,2800,2800,2800,2800,2800,14.1,1.0,0.5,100.0,3.4,2.4,2.4,0.0,2.9,7.1,4.2,0.7,2.3,
2026-04-22_23:11:55,54.0,50.0,56.0,48.0,46.0,56.0,41.0,38.0,35.9,35.9,2800,2800,2800,2800,2800,2800,2800,2800,2800,14.0,1.0,1.0,100.0,1.5,4.9,1.9,0.5,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:11:57,54.0,50.0,55.0,48.0,45.0,55.0,42.0,38.0,35.9,36.9,2284,983,2800,2800,1736,2770,1697,2800,2686,13.9,1.0,0.5,100.0,2.4,2.0,3.4,2.0,0.0,7.2,4.2,0.8,2.3,
2026-04-22_23:11:59,54.0,50.0,56.0,47.0,46.0,56.0,42.0,38.0,35.9,36.9,2800,2800,2800,2800,2800,2800,2800,2800,2800,14.1,0.0,0.0,100.0,2.9,2.4,4.4,2.4,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:12:01,54.0,50.0,56.0,48.0,47.0,56.0,42.0,38.0,36.9,35.9,2675,1801,2800,2800,2800,2800,2800,2800,2800,14.2,0.5,0.5,100.0,2.9,2.4,4.9,2.0,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:12:03,54.0,50.0,55.0,48.0,46.0,54.0,42.0,38.0,35.9,35.9,2352,1095,2800,2799,2800,2623,2800,2800,1099,14.3,0.5,0.5,100.0,3.9,2.4,3.4,2.9,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:12:05,54.0,49.0,52.0,48.0,47.0,52.0,42.0,38.0,35.9,35.9,1800,981,2800,2028,553,1369,1442,2426,2800,14.2,1.5,1.0,100.0,2.4,1.5,4.4,2.4,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:12:07,54.0,50.0,56.0,48.0,45.0,56.0,41.0,40.0,35.9,35.9,2570,960,2800,2800,2800,2799,2800,2800,2800,14.1,1.0,1.9,100.0,2.4,2.4,4.3,0.5,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:12:10,54.0,50.0,56.0,48.0,45.0,56.0,43.0,38.0,35.9,35.9,2532,2800,2800,2800,2800,2800,2800,2800,656,14.0,1.5,0.0,100.0,2.4,4.9,2.0,0.5,0.5,7.1,4.3,0.7,2.3,
2026-04-22_23:12:12,54.0,50.0,55.0,48.0,45.0,54.0,42.0,38.0,35.9,35.9,2689,1908,2800,2800,2800,2800,2800,2807,2800,14.1,1.5,2.0,100.0,1.5,4.4,2.9,0.0,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:12:14,54.0,50.0,52.0,47.0,47.0,52.0,42.0,38.0,35.9,35.9,2230,1896,1848,1844,2800,1057,2800,2800,2800,14.0,2.9,3.4,100.0,2.9,2.9,0.0,0.0,0.0,7.2,4.2,0.7,2.3,
2026-04-22_23:12:16,54.0,50.0,55.0,47.0,46.0,56.0,42.0,38.0,35.9,35.9,2441,1777,2581,2800,2800,1176,2800,2800,2800,14.0,1.0,2.0,99.5,2.5,3.4,0.5,0.5,2.5,7.2,4.3,0.7,2.3,
2026-04-22_23:12:18,54.0,50.0,55.0,48.0,45.0,55.0,42.0,38.0,35.9,35.9,2062,1594,1723,2800,2800,683,2800,2800,1298,14.1,0.5,2.9,100.0,2.4,3.9,0.0,0.0,3.0,7.2,4.3,0.7,2.3,
2026-04-22_23:12:20,55.0,50.0,52.0,47.0,48.0,52.0,43.0,38.0,35.9,34.9,1508,571,1696,1800,1234,1381,1746,2800,837,14.1,2.0,2.5,100.0,1.9,3.4,2.0,0.5,0.5,7.1,4.3,0.7,2.3,
2026-04-22_23:12:22,54.0,50.0,57.0,47.0,45.0,57.0,41.0,39.0,35.9,35.9,2587,1656,2241,2800,2800,2800,2800,2800,2800,14.1,0.5,2.4,100.0,2.9,4.8,1.9,0.0,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:12:24,54.0,50.0,55.0,47.0,47.0,55.0,42.0,38.0,36.9,35.9,2123,1526,2597,2800,2800,921,741,2800,2800,13.9,0.5,5.0,100.0,2.0,2.0,0.0,0.0,1.5,7.1,4.3,0.7,2.3,
2026-04-22_23:12:26,54.0,50.0,55.0,48.0,45.0,55.0,43.0,38.0,35.9,35.9,2174,1193,1578,2799,2800,2800,2647,2800,773,14.1,2.9,2.9,100.0,0.0,2.9,2.4,0.0,2.0,7.2,4.2,0.8,2.3,
2026-04-22_23:12:28,54.0,50.0,52.0,48.0,46.0,51.0,42.0,38.0,35.9,35.9,1684,908,1673,1850,2800,1341,1440,2800,664,14.1,0.0,3.4,100.0,0.5,3.4,2.4,0.0,2.9,7.2,4.2,0.7,2.3,
2026-04-22_23:12:30,54.0,50.0,54.0,48.0,47.0,55.0,42.0,38.0,35.9,35.9,2378,1203,2800,2800,2800,1021,2800,2800,2800,14.2,0.5,2.5,100.0,2.0,3.4,3.9,0.5,1.0,7.1,4.3,0.7,2.3,
2026-04-22_23:12:32,54.0,50.0,56.0,48.0,46.0,55.0,41.0,38.0,35.9,35.9,2276,1241,2474,2800,2800,496,2800,2800,2800,14.0,0.5,2.4,100.0,2.5,3.4,2.9,0.0,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:12:34,54.0,50.0,55.0,48.0,46.0,55.0,42.0,38.0,35.9,35.9,2423,978,2800,2800,2168,2244,2800,2800,2800,14.0,0.5,4.9,100.0,1.0,0.5,2.4,0.0,2.9,7.2,4.2,0.8,2.3,
2026-04-22_23:12:36,54.0,50.0,56.0,47.0,47.0,55.0,42.0,38.0,35.9,35.9,2382,1103,2800,2800,2800,1284,2800,2800,2676,13.7,1.0,3.4,100.0,1.0,0.0,2.4,0.5,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:12:38,54.0,50.0,56.0,47.0,45.0,56.0,41.0,39.0,35.9,35.9,2580,1685,2800,2785,2171,2800,2800,2800,2800,14.0,2.4,2.9,100.0,1.9,1.4,2.4,0.0,1.0,7.1,4.2,0.7,2.3,
2026-04-22_23:12:40,54.0,50.0,55.0,47.0,46.0,55.0,42.0,38.0,35.9,35.9,2147,1707,1001,2799,1418,1851,2800,2800,2800,14.3,3.4,0.5,100.0,2.9,1.0,4.8,0.0,1.5,7.2,4.2,0.8,2.3,
2026-04-22_23:12:42,54.0,50.0,54.0,48.0,46.0,54.0,42.0,38.0,35.9,35.9,2038,1374,2800,1578,2008,1572,1376,2800,2800,14.2,1.5,1.0,100.0,3.9,2.9,3.4,0.0,0.5,7.2,4.2,0.8,2.3,
2026-04-22_23:12:45,54.0,50.0,56.0,48.0,47.0,56.0,42.0,38.0,35.9,35.9,2560,887,2800,2800,2800,2800,2800,2800,2800,14.2,1.5,0.5,100.0,3.4,2.0,2.9,2.4,1.0,7.2,4.2,0.8,2.3,
2026-04-22_23:12:47,54.0,50.0,55.0,48.0,46.0,55.0,42.0,38.0,35.9,35.9,2800,2800,2800,2800,2800,2800,2800,2800,2800,14.0,0.5,1.0,100.0,4.3,2.0,2.5,1.5,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:12:49,54.0,50.0,56.0,47.0,47.0,54.0,42.0,38.0,35.9,35.9,2373,1749,2800,2799,1280,1958,2800,2800,2800,14.0,1.0,2.4,100.0,1.5,1.9,2.9,2.4,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:12:51,55.0,50.0,52.0,47.0,46.0,52.0,42.0,39.0,35.9,35.9,2009,1026,900,2572,2270,905,2800,2800,2800,14.3,1.0,2.9,100.0,4.9,1.5,2.4,1.5,0.0,7.2,4.2,0.7,2.3,
2026-04-22_23:12:53,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2398,2362,780,2800,2663,2182,2800,2800,2800,13.9,0.5,1.5,100.0,4.4,1.0,0.0,0.5,3.0,7.1,4.2,0.7,2.3,
2026-04-22_23:12:55,54.0,50.0,54.0,47.0,47.0,54.0,42.0,39.0,35.9,35.9,1525,1257,1447,1414,1315,1801,937,2800,1234,14.2,1.0,0.5,100.0,3.4,2.5,3.4,0.0,3.0,7.2,4.2,0.8,2.3,
2026-04-22_23:12:57,54.0,50.0,55.0,47.0,46.0,55.0,42.0,38.0,35.9,35.9,2401,1886,2800,2799,2518,806,2800,2800,2800,14.0,0.5,1.5,100.0,3.9,2.4,1.5,0.0,2.4,7.1,4.2,0.7,2.3,
2026-04-22_23:12:59,54.0,50.0,55.0,47.0,45.0,55.0,42.0,38.0,35.9,35.9,2760,2475,2800,2800,2800,2800,2800,2806,2800,14.1,0.5,2.4,100.0,6.3,2.4,1.0,0.0,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:13:01,54.0,50.0,52.0,48.0,46.0,52.0,42.0,38.0,34.9,34.9,1935,1976,2800,1433,1161,1400,1116,2800,2800,14.3,2.0,1.5,100.0,3.0,3.4,2.5,1.0,1.0,7.2,4.2,0.8,2.3,
2026-04-22_23:13:03,54.0,50.0,55.0,47.0,46.0,55.0,43.0,39.0,35.9,35.9,2527,2203,2800,2799,1816,2197,2800,2801,2800,14.3,2.5,1.5,100.0,0.5,3.9,3.4,0.0,2.5,7.1,4.2,0.7,2.3,
2026-04-22_23:13:05,55.0,50.0,55.0,48.0,47.0,55.0,43.0,39.0,35.9,35.9,2385,940,2800,2800,2449,1692,2800,2800,2800,14.2,0.5,2.4,100.0,5.9,0.5,1.0,0.0,2.9,7.1,4.2,0.7,2.3,
2026-04-22_23:13:07,55.0,49.0,56.0,48.0,46.0,54.0,42.0,39.0,34.9,34.9,2516,1805,2800,2784,2585,1759,2800,2800,2800,13.9,2.0,2.5,100.0,2.0,3.0,0.0,0.0,2.0,7.1,4.2,0.7,2.3,
2026-04-22_23:13:09,54.0,50.0,55.0,47.0,46.0,55.0,42.0,39.0,34.9,35.9,2454,1872,2800,2800,2800,965,2800,2800,2800,14.0,2.4,2.9,100.0,3.9,2.0,0.5,0.0,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:13:11,54.0,50.0,54.0,48.0,47.0,55.0,43.0,39.0,35.9,35.9,2054,1361,2800,2781,1997,718,2800,2775,1202,14.2,1.4,1.9,100.0,2.9,3.4,1.0,0.0,2.9,7.2,4.3,0.7,2.3,
2026-04-22_23:13:13,55.0,50.0,56.0,47.0,47.0,54.0,42.0,39.0,35.9,35.9,2341,1197,2800,2800,2592,944,2800,2800,2800,14.2,2.0,0.0,99.5,2.9,3.4,0.5,1.5,3.4,7.2,4.2,0.7,2.3,
2026-04-22_23:13:15,54.0,50.0,56.0,47.0,46.0,55.0,43.0,39.0,35.9,35.9,2585,1083,2800,2800,2800,2800,2800,2800,2800,14.0,2.0,1.9,100.0,2.0,1.5,1.4,1.5,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:13:17,54.0,50.0,57.0,47.0,45.0,55.0,42.0,39.0,35.9,35.9,2119,2654,2800,2800,1604,567,932,2800,2800,14.1,2.4,1.9,100.0,2.9,0.5,0.5,3.9,1.0,7.1,4.2,0.7,2.3,
2026-04-22_23:13:20,55.0,50.0,54.0,48.0,45.0,54.0,42.0,39.0,35.9,35.9,1916,701,2800,2087,1403,1199,2800,1535,2800,14.2,2.0,0.5,100.0,4.9,1.0,0.5,2.9,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:13:22,55.0,50.0,56.0,47.0,47.0,56.0,42.0,39.0,35.9,35.9,2697,1976,2800,2800,2800,2800,2800,2800,2800,14.2,1.5,0.5,100.0,3.4,0.0,1.0,3.4,3.4,7.2,4.3,0.7,2.3,
2026-04-22_23:13:24,54.0,50.0,57.0,48.0,46.0,55.0,42.0,39.0,35.9,35.9,2696,1971,2800,2800,2800,2800,2800,2800,2800,14.0,2.0,0.0,100.0,2.0,0.5,2.4,3.4,2.0,7.2,4.2,0.7,2.3,
2026-04-22_23:13:26,54.0,50.0,56.0,48.0,46.0,56.0,42.0,39.0,35.9,36.9,1762,1122,746,2799,1920,1296,2800,2800,616,13.9,2.0,0.0,100.0,2.9,0.0,2.5,0.0,3.9,7.2,4.2,0.7,2.3,
2026-04-22_23:13:28,54.0,50.0,54.0,48.0,45.0,55.0,42.0,39.0,36.9,35.9,2033,1428,2800,2799,1676,2800,2800,1358,601,14.2,2.4,0.0,100.0,4.9,0.5,1.5,1.9,2.4,7.2,4.2,0.8,2.3,
2026-04-22_23:13:30,54.0,50.0,57.0,48.0,46.0,55.0,42.0,38.0,35.9,35.9,2647,1839,2800,2800,2537,2800,2800,2800,2800,14.0,2.4,0.5,100.0,3.4,0.5,0.5,2.9,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:13:32,54.0,50.0,55.0,47.0,46.0,56.0,41.0,39.0,35.9,35.9,2320,938,2800,2800,2800,824,2800,2800,2800,13.9,2.0,2.0,100.0,1.0,0.0,3.4,0.0,2.5,7.2,4.3,0.7,2.3,
2026-04-22_23:13:34,54.0,50.0,55.0,48.0,45.0,55.0,42.0,38.0,35.9,35.9,1914,1189,2666,2800,1844,816,2800,2800,400,14.1,2.4,2.4,100.0,2.4,0.5,3.4,0.0,2.0,7.1,4.2,0.7,2.3,
2026-04-22_23:13:36,54.0,50.0,52.0,48.0,45.0,52.0,42.0,38.0,35.9,35.9,1868,1372,1424,1547,2754,1367,880,2800,2800,14.1,2.4,2.0,100.0,1.9,0.5,3.4,0.5,1.9,7.1,4.3,0.7,2.3,
2026-04-22_23:13:38,54.0,50.0,56.0,48.0,47.0,56.0,41.0,38.0,35.9,35.9,2341,813,2613,2779,2800,1324,2800,2800,2800,14.0,1.0,2.0,100.0,2.4,0.0,3.4,0.5,2.5,7.1,4.2,0.7,2.3,
2026-04-22_23:13:40,55.0,50.0,56.0,48.0,47.0,55.0,41.0,38.0,35.9,35.9,2516,1922,2471,2800,1737,2800,2800,2800,2800,14.2,3.4,2.5,100.0,2.4,0.5,3.9,0.0,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:13:42,55.0,50.0,56.0,47.0,46.0,55.0,41.0,38.0,35.9,35.9,2440,2126,2724,2800,2800,665,2800,2805,2800,13.9,0.5,2.4,100.0,1.9,0.5,1.0,2.4,2.9,7.2,4.2,0.8,2.3,
2026-04-22_23:13:44,55.0,50.0,52.0,47.0,47.0,51.0,42.0,38.0,35.9,35.9,1632,1265,2513,2377,785,952,2800,1365,998,14.3,3.4,3.4,100.0,1.9,1.5,1.9,1.5,1.0,7.2,4.3,0.7,2.3,
2026-04-22_23:13:46,55.0,50.0,55.0,48.0,47.0,56.0,42.0,38.0,35.9,35.9,2758,2468,2800,2800,2800,2800,2800,2800,2800,14.0,2.0,2.5,100.0,0.0,0.0,0.0,3.9,3.9,7.2,4.3,0.7,2.3,
2026-04-22_23:13:48,55.0,50.0,55.0,48.0,46.0,55.0,41.0,39.0,35.9,35.9,2364,1385,2800,2800,729,2800,2800,2800,2800,14.1,1.5,4.4,100.0,0.5,1.0,0.0,3.4,1.9,7.1,4.3,0.7,2.3,
2026-04-22_23:13:50,54.0,50.0,55.0,48.0,47.0,56.0,41.0,38.0,35.9,35.9,1739,1502,1075,2800,2695,533,2078,2800,428,14.2,3.4,3.4,100.0,1.0,0.5,3.4,0.0,2.0,7.3,4.3,0.7,2.3,
2026-04-22_23:13:53,55.0,50.0,54.0,48.0,45.0,54.0,42.0,38.0,35.9,35.9,1709,1179,1013,2134,2178,1111,1158,2095,2800,13.8,0.0,0.0,100.0,3.4,0.0,3.9,2.5,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:13:55,54.0,50.0,56.0,48.0,47.0,56.0,42.0,38.0,35.9,35.9,2564,1104,2611,2800,2800,2800,2800,2800,2800,14.3,0.5,2.9,100.0,1.9,0.5,4.3,3.9,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:13:57,54.0,50.0,56.0,48.0,47.0,54.0,41.0,38.0,35.9,35.9,2167,1445,2481,2800,2800,1048,2800,2800,1168,14.0,1.5,2.4,100.0,2.0,0.5,2.4,2.0,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:13:59,54.0,50.0,56.0,48.0,47.0,55.0,42.0,38.0,35.9,35.9,2313,1646,2800,2800,2799,2800,1703,2800,1162,14.2,2.5,1.0,100.0,2.9,0.5,1.9,0.0,4.4,7.1,4.2,0.7,2.3,
2026-04-22_23:14:01,54.0,50.0,55.0,48.0,46.0,55.0,41.0,39.0,35.9,35.9,2331,1751,2800,2227,2317,2800,1159,2800,2800,14.2,3.9,2.0,100.0,2.0,0.5,2.9,0.0,2.4,7.2,4.2,0.8,2.3,
2026-04-22_23:14:03,54.0,50.0,55.0,48.0,47.0,55.0,43.0,38.0,35.9,35.9,2414,1715,2800,2800,2670,928,2800,2800,2800,14.1,2.0,1.5,100.0,2.0,1.0,3.4,0.5,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:14:05,54.0,50.0,54.0,48.0,47.0,55.0,41.0,38.0,36.9,35.9,2367,2178,1570,2800,2800,1194,2800,2800,2800,14.1,3.4,0.5,100.0,3.9,0.0,4.4,0.0,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:14:07,54.0,50.0,54.0,48.0,46.0,54.0,42.0,38.0,36.9,35.9,1971,1711,2800,2800,2179,656,1391,1433,2800,14.1,2.0,0.5,100.0,2.4,1.0,3.4,3.4,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:14:09,54.0,50.0,56.0,50.0,46.0,56.0,42.0,38.0,35.9,35.9,2198,1568,1297,2737,2417,1168,2800,2800,2800,14.1,2.4,0.5,100.0,2.9,0.5,3.4,2.9,0.5,7.1,4.3,0.7,2.3,
